관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
11590-00024,동작주차,근린공원,,서울특별시 동작구 동작동 326외 1,37.503828,126.977294,42220,,,,,,1981-04-29,서울특별시 동작구청,,2021-04-29
11590-00025,샛별,어린이공원,,서울특별시 동작구 사당동 1144,37.487568,126.965354,344.7,,,,,,1981-05-05,서울특별시 동작구청,,2021-04-29
11590-00026,반달,어린이공원,,서울특별시 동작구 사당동 233-12,37.483714,126.967932,182,,,,,,1981-05-05,서울특별시 동작구청,,2021-04-29
11590-00027,늘푸른,어린이공원,,서울특별시 동작구 사당동 산32-76,37.482608,126.969174,1503,,,,,,1984-11-20,서울특별시 동작구청,,2021-04-29
11590-00028,본동,어린이공원,,서울특별시 동작구 본동 483,37.511023,126.954241,2195.5,,,,,,1996-01-05,서울특별시 동작구청,,2021-04-29
11590-00029,개나리,어린이공원,,서울특별시 동작구 사당동 1138-1,37.486354,126.965684,454,,,,,,1997-04-01,서울특별시 동작구청,,2021-04-29
11590-00030,청명,어린이공원,,서울특별시 동작구 신대방동 719-1,37.487572,126.907983,1024,,,,,,2002-11-11,서울특별시 동작구청,,2021-04-29
11590-00031,해당화,어린이공원,,서울특별시 동작구 신대방동 719-3,37.486987,126.905905,374,,,,,,2002-11-11,서울특별시 동작구청,,2021-04-29
11590-00032,비계,소공원,,서울특별시 동작구 흑석동 335-7,37.505468,126.966267,298.4,,,,,,2003-12-30,서울특별시 동작구청,,2021-04-29
11590-00033,태양,어린이공원,,서울특별시 동작구 상도동 527-1외 2,37.506795,126.944663,1514.5,,,,,,2005-03-24,서울특별시 동작구청,,2021-04-29
11590-00034,서달,소공원,,서울특별시 동작구 흑석동 339-4,37.501059,126.960027,254.8,,,,,,2005-12-29,서울특별시 동작구청,,2021-04-29
11590-00035,희망,어린이공원,,서울특별시 동작구 동작동 333-3,37.493693,126.980349,2654.3,,,,,,2006-03-16,서울특별시 동작구청,,2021-04-29
11590-00036,남성,소공원,,서울특별시 동작구 사당동 1131-17(영아),37.484811,126.972026,924.1,,,,,,2006-03-23,서울특별시 동작구청,,2021-04-29
11590-00037,충효,소공원,,서울특별시 동작구 본동 494-9,37.513788,126.950109,1081.8,,,,,,2007-03-02,서울특별시 동작구청,,2021-04-29
11590-00038,꿈나무,어린이공원,,서울특별시 동작구 상도동 521-1,37.506795,126.944641,1500,,,,,,2007-09-13,서울특별시 동작구청,,2021-04-29
11590-00039,빙수골,소공원,,서울특별시 동작구 상도동 296-6,37.496881,126.932279,822,,,,,,2007-10-04,서울특별시 동작구청,,2021-04-29
11590-00040,국화원,소공원,"서울특별시 동작구 상도로30길 39(상도동, 상도두산위브아파트)",서울특별시 동작구 상도동 529-1 상도두산위브아파트,37.50479617,126.942298,757,,,,,,2007-11-08,서울특별시 동작구청,,2021-04-29
11590-00041,흐리목,소공원,,서울특별시 동작구 상도동 531-2,37.494617,126.952962,1869.7,,,,,,2007-11-15,서울특별시 동작구청,,2021-04-29
11590-00042,까망돌,어린이공원,,서울특별시 동작구 흑석동 335-10,37.506578,126.964102,1904.5,,,,,,2008-09-11,서울특별시 동작구청,,2021-04-29
11590-00043,해밀,어린이공원,,서울특별시 동작구 사당동 1157-1,37.488467,126.974311,2392,,,,,,2010-04-01,서울특별시 동작구청,,2021-04-29
11590-00044,영도,소공원,,서울특별시 동작구 상도동 535-6,37.503299,126.941042,1737,,,,,,2012-01-12,서울특별시 동작구청,,2021-04-29
11590-00045,나비,소공원,,서울특별시 동작구 상도동 535-3,37.503186,126.943593,564.1,,,,,,2012-01-12,서울특별시 동작구청,,2021-04-29
11590-00046,꽃담길,소공원,,서울특별시 동작구 상도동 25-8,37.505644,126.942102,206,,,,,,2012-05-02,서울특별시 동작구청,,2021-04-29
11590-00047,흑석,소공원,,서울특별시 동작구 흑석동 186-135,37.509385,126.957863,442,,,,,,2012-05-17,서울특별시 동작구청,,2021-04-29
11590-00048,칸나,소공원,서울특별시 동작구 시흥대로596,서울특별시 동작구 신대방동 698,37.48562691,126.9043083,241,,,,,,2012-09-06,서울특별시 동작구청,,2021-04-29
11590-00049,꿈나래,어린이공원,,서울특별시 동작구 상도동 36-1,37.5052677,126.9481801,1720.2,,,,,,2007-09-27,서울특별시 동작구청,,2021-04-29
11590-00050,새빛,소공원,,서울특별시 동작구 사당동 164-1,37.48733571,126.9744112,1680,,,,,,2009-02-05,서울특별시 동작구청,,2021-04-29
11590-00051,까막골,소공원,,서울특별시 동작구 흑석동 231-31,37.5045058,126.9605347,1420.1,,,,,,2008-09-11,서울특별시 동작구청,,2021-04-29
11590-00052,비둘기,어린이공원,,서울특별시 동작구 상도1동 558,37.505903,126.9518335,2114.7,,,,,,1963-04-26,서울특별시 동작구청,,2021-04-29
11500-00001,우장,근린공원,서울특별시 강서구 우장산로 72,서울특별시 강서구 화곡동 산60-1,37.55282,126.843808,359435.2,,,,,,1971-08-06,서울특별시 강서구청,02-2600-4185,2021-03-22
11500-00002,궁산,근린공원,,서울특별시 강서구 가양동 산4-7,37.574254,126.841332,135002.7,,,,,,1977-07-09,서울특별시 강서구청,02-2600-4185,2021-03-22
11500-00003,염창,근린공원,서울특별시 강서구 양천로67길 43,서울특별시 강서구 염창동 산24-1,37.557007,126.869821,112070,,,,,,1977-07-09,서울특별시 강서구청,02-2600-4186,2021-03-22
11500-00004,꿩고개,근린공원,,서울특별시 강서구 방화동 산97-1,37.577983,126.808105,180000,,,,,,1977-07-09,서울특별시 강서구청,02-2600-4186,2021-03-22
11500-00005,봉제산,근린공원,,서울특별시 강서구 화곡동 산1,37.539906,126.849751,917190,,,,,,1977-07-09,서울특별시 강서구청,02-2600-4184,2021-03-22
11500-00006,개화,근린공원,,서울특별시 강서구 개화동 산17,37.588011,126.796781,386500,,,,,,1977-07-09,서울특별시 강서구청,02-2600-4187,2021-03-22
11500-00007,등마루,근린공원,서울특별시 강서구 까치산로28길 33-15,서울특별시 강서구 화곡동 산199,37.552858,126.856221,74299,,,,,,1977-07-09,서울특별시 강서구청,02-2600-4187,2021-03-22
11500-00008,공암나루,근린공원,서울특별시 강서구 강서로80길 117,서울특별시 강서구 가양동 1459-9,37.570635,126.849087,25680.4,,,,,,1990-05-22,서울특별시 강서구청,02-2600-4186,2021-03-22
11500-00009,구암,근린공원,서울특별시 강서구 허준로5길 42,서울특별시 강서구 가양동 1471,37.567599,126.853729,29843.8,,,,,,1990-05-22,서울특별시 강서구청,02-2600-4186,2021-03-22
11500-00010,황금내,근린공원,서울특별시 강서구 허준로 221-40,서울특별시 강서구 가양동 1485-5,37.561783,126.864104,22002.9,,,,,,1990-05-22,서울특별시 강서구청,02-2600-4186,2021-03-22
11500-00011,원당,근린공원,서울특별시 강서구 강서로56길 49,서울특별시 강서구 등촌동 690-5,37.559782,126.842567,10096.4,,,,,,1990-07-26,서울특별시 강서구청,02-2600-4112,2021-03-22
11500-00012,등촌,근린공원,서울특별시 강서구 강서로62길 35,서울특별시 강서구 등촌동 687-4,37.563683,126.841391,10051.6,,,,,,1990-07-26,서울특별시 강서구청,02-2600-4112,2021-03-22
11500-00013,서낭당,근린공원,서울특별시 강서구 공항대로43길 46,서울특별시 강서구 등촌동 706,37.558865,126.849984,10248.8,,,,,,1990-07-26,서울특별시 강서구청,02-2600-4112,2021-03-22
11500-00014,방화,근린공원,서울특별시 강서구 금낭화로 176,서울특별시 강서구 방화동 855,37.580907,126.81412,72132,,,,,,1990-12-29,서울특별시 강서구청,02-2600-4186,2021-03-22
11500-00015,옹기골,근린공원,서울특별시 강서구 양천로 149,서울특별시 강서구 방화동 842,37.573562,126.821695,9723.6,,,,,,1990-12-29,서울특별시 강서구청,02-2600-4186,2021-03-22
11500-00016,매화,근린공원,,서울특별시 강서구 등촌동 630-14,37.557535,126.852151,1980.4,,,,,,1997-06-11,서울특별시 강서구청,02-2600-4186,2021-03-22
11500-00017,까치산,근린공원,,서울특별시 강서구 화곡동 산162-1,37.536938,126.843936,27658,,,,,,1991-04-07,서울특별시 강서구청,02-2600-4112,2021-03-22
11500-00018,수명산,근린공원,,서울특별시 강서구 내발산동 748,37.550967,126.829893,83807.1,,,,,,2003-12-26,서울특별시 강서구청,02-2600-4112,2021-03-22
11500-00019,발산,근린공원,서울특별시 강서구 마곡중앙로 11,서울특별시 강서구 내발산동 739,37.55454,126.825837,17825.5,,,,,,2005-02-01,서울특별시 강서구청,02-2600-4112,2021-03-22
11500-00020,서울식물원,근린공원,,서울특별시 강서구 마곡동 255-1,37.569783,126.823068,503875,,,,,,2007-12-28,서울특별시 강서구청,02-2600-4112,2021-03-22
11500-00021,마곡나루,근린공원,,서울특별시 강서구 방화동 210-1,37.566183,126.813091,17283,,,,,,2007-12-28,서울특별시 강서구청,02-2600-4112,2021-03-22
11500-00022,마곡하늬,근린공원,,서울특별시 강서구 공항동 1220,37.556699,126.812659,24597,,,,,,2007-12-28,서울특별시 강서구청,02-2600-4112,2021-03-22
11500-00023,이수,어린이공원,,서울특별시 강서구 염창동 281-3,37.548414,126.874399,1805.1,,,,,,,서울특별시 강서구청,02-2600-4183,2021-03-22
11500-00024,백합,어린이공원,,서울특별시 강서구 염창동 267-24,37.551163,126.869438,939.3,,,,,,,서울특별시 강서구청,02-2600-4183,2021-03-22
11500-00025,아리수,어린이공원,,서울특별시 강서구 염창동 299-3,37.551786,126.875286,862.5,,,,,,,서울특별시 강서구청,02-2600-4183,2021-03-22
11500-00026,등서,어린이공원,,서울특별시 강서구 등촌동 639-2,37.559235,126.854759,879.7,,,,,,,서울특별시 강서구청,02-2600-4183,2021-03-22
11500-00027,백석,어린이공원,,서울특별시 강서구 등촌동 646-41,37.55261,126.863328,993.6,,,,,,,서울특별시 강서구청,02-2600-4183,2021-03-22
11500-00028,등마루,어린이공원,,서울특별시 강서구 등촌동 641-5,37.556275,126.857379,970.9,,,,,,,서울특별시 강서구청,02-2600-4183,2021-03-22
11500-00029,도림,어린이공원,,서울특별시 강서구 등촌동 635-1,37.555871,126.862861,1033.8,,,,,,,서울특별시 강서구청,02-2600-4183,2021-03-22
11500-00030,능안,어린이공원,,서울특별시 강서구 등촌동 517-1,37.546638,126.859908,853.9,,,,,,,서울특별시 강서구청,02-2600-4183,2021-03-22
11500-00031,한마음,어린이공원,,서울특별시 강서구 등촌동 690-3,37.560723,126.843248,1791.8,,,,,,,서울특별시 강서구청,02-2600-4183,2021-03-22
11500-00032,새나라,어린이공원,,서울특별시 강서구 등촌동 707-2,37.561861,126.852004,1563.4,,,,,,,서울특별시 강서구청,02-2600-4183,2021-03-22
11500-00033,백합,어린이공원,,서울특별시 강서구 등촌동 695-4,37.559303,126.844996,1547.4,,,,,,,서울특별시 강서구청,02-2600-4183,2021-03-22
11500-00034,채송화,어린이공원,,서울특별시 강서구 등촌동 694-1,37.562782,126.845988,1544.9,,,,,,,서울특별시 강서구청,02-2600-4183,2021-03-22
11500-00035,푸르매,어린이공원,,서울특별시 강서구 등촌동 705-3,37.559106,126.847497,1538.3,,,,,,,서울특별시 강서구청,02-2600-4183,2021-03-22
11500-00036,새벗,어린이공원,,서울특별시 강서구 등촌동 688-3,37.560711,126.840279,1565.8,,,,,,,서울특별시 강서구청,02-2600-4183,2021-03-22
11500-00037,코끼리,어린이공원,,서울특별시 강서구 등촌동 702-1,37.563238,126.848535,1594.5,,,,,,,서울특별시 강서구청,02-2600-4183,2021-03-22
11500-00038,구름,어린이공원,,서울특별시 강서구 화곡동 98-22,37.543303,126.844116,833,,,,,,,서울특별시 강서구청,02-2600-4181,2021-03-22
11500-00039,볏골,어린이공원,,서울특별시 강서구 화곡동 98-99,37.541815,126.844354,4219,,,,,,,서울특별시 강서구청,02-2600-4181,2021-03-22
11500-00040,노을,어린이공원,,서울특별시 강서구 화곡동 105-194,37.539908,126.843928,1031,,,,,,,서울특별시 강서구청,02-2600-4181,2021-03-22
11500-00041,까치산,어린이공원,,서울특별시 강서구 화곡동 102-206,37.538365,126.844436,1805,,,,,,,서울특별시 강서구청,02-2600-4181,2021-03-22
11500-00042,비둘기,어린이공원,,서울특별시 강서구 화곡동 61-96,37.541392,126.846938,1086,,,,,,,서울특별시 강서구청,02-2600-4181,2021-03-22
11500-00043,큰별,어린이공원,,서울특별시 강서구 화곡동 46-41,37.544538,126.848941,1067,,,,,,,서울특별시 강서구청,02-2600-4181,2021-03-22
11500-00044,꿈돌이,어린이공원,,서울특별시 강서구 화곡동 24-128,37.546097,126.845352,1507,,,,,,,서울특별시 강서구청,02-2600-4181,2021-03-22
11500-00045,소나무,어린이공원,,서울특별시 강서구 화곡동 29-31,37.547141,126.847807,942,,,,,,,서울특별시 강서구청,02-2600-4181,2021-03-22
11500-00046,산새,어린이공원,,서울특별시 강서구 화곡동 772,37.546321,126.850461,539,,,,,,,서울특별시 강서구청,02-2600-4181,2021-03-22
11500-00047,박장,어린이공원,,서울특별시 강서구 화곡동 56-25,37.540768,126.849087,929,,,,,,,서울특별시 강서구청,02-2600-4181,2021-03-22
11500-00048,참새,어린이공원,,서울특별시 강서구 화곡동 56-638,37.539725,126.847003,256,,,,,,,서울특별시 강서구청,02-2600-4181,2021-03-22
11500-00049,한글,어린이공원,,서울특별시 강서구 화곡동 56-3,37.538536,126.850451,965,,,,,,,서울특별시 강서구청,02-2600-4181,2021-03-22
11500-00050,효심,어린이공원,,서울특별시 강서구 화곡동 922-10,37.529643,126.840748,1056.5,,,,,,,서울특별시 강서구청,02-2600-4181,2021-03-22
11500-00051,버들,어린이공원,,서울특별시 강서구 화곡동 424-45,37.531101,126.841222,1087.2,,,,,,,서울특별시 강서구청,02-2600-4181,2021-03-22
11500-00052,필마,어린이공원,,서울특별시 강서구 화곡동 355-12,37.531491,126.838777,1615.5,,,,,,,서울특별시 강서구청,02-2600-4181,2021-03-22
11500-00053,다운,어린이공원,,서울특별시 강서구 화곡동 346-26,37.532101,126.844653,1290.6,,,,,,,서울특별시 강서구청,02-2600-4181,2021-03-22
11500-00054,호돌이,어린이공원,,서울특별시 강서구 화곡동 906-26,37.528231,126.846009,811.6,,,,,,,서울특별시 강서구청,02-2600-4181,2021-03-22
11500-00055,곰돌이,어린이공원,,서울특별시 강서구 화곡동 900-46,37.529554,126.844986,1006.9,,,,,,,서울특별시 강서구청,02-2600-4181,2021-03-22
11500-00056,골말,어린이공원,,서울특별시 강서구 화곡동 865-1,37.533313,126.85605,977.9,,,,,,,서울특별시 강서구청,02-2600-4181,2021-03-22
11500-00057,뜸부기,어린이공원,,서울특별시 강서구 화곡동 845-19,37.530115,126.856902,998.4,,,,,,,서울특별시 강서구청,02-2600-4181,2021-03-22
11500-00058,하마터,어린이공원,,서울특별시 강서구 화곡동 883-3,37.530115,126.853739,1026.8,,,,,,,서울특별시 강서구청,02-2600-4181,2021-03-22
11500-00059,바탕골,어린이공원,,서울특별시 강서구 화곡동 1016-34,37.544468,126.834711,976.6,,,,,,,서울특별시 강서구청,02-2600-4181,2021-03-22
11500-00060,미리내,어린이공원,,서울특별시 강서구 화곡동 1008-32,37.547649,126.834751,967.5,,,,,,,서울특별시 강서구청,02-2600-4181,2021-03-22
11500-00061,수명산,어린이공원,,서울특별시 강서구 화곡동 1044-31,37.540958,126.834336,984.9,,,,,,,서울특별시 강서구청,02-2600-4181,2021-03-22
